node_id,lower_word,normal_case,entity_type,degree
6042,v - lgbp,V - LGBP,1,1
6043,gabor filter index,Gabor filter index,1,1
6044,gabor,Gabor,1,2
6045,statistical analysis,statistical analysis,1,3
6046,cold - start,Cold - Start,1,1
6047,adjoint triples,Adjoint triples,1,2
6048,multi - adjoint concept lattices,multi - adjoint concept lattices,1,1
6049,multi - adjoint logic programming,multi - adjoint logic programming,1,1
6050,immunity - based model,immunity - based model,1,1
6051,immune surveillance,immune surveillance,1,1
6052,immune memory,immune memory,1,1
6053,robust,robust,1,2
6054,mouth region extraction,mouth region extraction,1,1
6055,tracking algorithm,tracking algorithm,1,1
6056,gaussian background modeling,Gaussian background modeling,1,1
6057,radial basis function neural network rbfnn,Radial Basis Function Neural Network RBFNN,1,1
6058,localized generalization error,Localized Generalization Error,1,1
6059,background subtraction,Background subtraction,1,1
6060,vestibulo - reflex,vestibulo - reflex,1,1
6061,least - squares curve - fitting procedures,least - squares curve - fitting procedures,1,1
6062,slow - phase eye,slow - phase eye,1,1
6063,software effort,Software effort,1,1
6064,soft computing methods,soft computing methods,1,1
6065,transport coding,transport coding,1,2
6066,error - correcting coding,error - correcting coding,1,1
6067,tchernobyl,Tchernobyl,1,1
6068,asymmetric constant envelope binary offset modulation ace - boc,Asymmetric Constant Envelope Binary Offset Modulation ACE - BOC,1,1
6069,cart - pole system,cart - pole system,1,1
6070,similarity - based learning,similarity - based learning,1,1
6071,random naive bayes rnb,Random Naive Bayes RNB,1,1
6072,random forests rf,Random Forests RF,1,1
6073,naive bayes nb,Naive Bayes NB,1,1
6074,random mnl rmnl,Random MNL RMNL,1,1
6075,blowfly photoreceptor,blowfly photoreceptor,1,1
6076,silicon retina based stereo matching algorithm,Silicon Retina based stereo matching algorithm,1,1
6077,multi digital processor,multi digital processor,1,1
6078,time - space correlation,time - space correlation,1,1
6079,event - based time correlation,event - based time correlation,1,1
6080,census transform based matching,census transform based matching,1,1
6081,bayesian neural networks,Bayesian neural networks,1,1
6082,hybrid monte carlo method,hybrid Monte Carlo method,1,1
6083,adaptive neuro fuzzy inference anfis,Adaptive Neuro Fuzzy Inference ANFIS,1,1
6084,aa aluminium alloy,AA Aluminium alloy,1,1
6085,generative model,generative model,1,1
6086,traditional likelihood ratio test,Traditional likelihood ratio test,1,1
6087,mandarin keyword spotting system,Mandarin keyword spotting system,1,1
6088,gmm - ubm method,GMM - UBM method,1,1
6089,kernel matching pursuit algorithm,kernel matching pursuit algorithm,1,1
6090,cpso - kmp - based speaker recognition method,CPSO - KMP - based speaker recognition method,1,1
6091,chaotic particle swarm optimization,chaotic particle swarm optimization,1,1
6092,kmp algorithm,KMP algorithm,1,1
6093,network database lend,Network Database LEND,1,1
6094,large external object,Large External object,1,1
6095,computational intelligence,computational intelligence,1,1
6096,traditional,Traditional,1,1
6097,game - based analysis,game - based analysis,1,1
6098,temporal logic,temporal logic,1,1
6099,invariant checking,Invariant Checking,1,1
6100,self - organizing map som,Self - Organizing Map SOM,1,1
6101,double beam dcb,Double Beam DCB,1,1
6102,electron microscopy sem,Electron Microscopy SEM,1,1
6103,acoustic emission,Acoustic Emission,1,1
6104,matrix cracking,Matrix cracking,1,1
6105,joint expeditionary force experiment,Joint Expeditionary Force Experiment,1,1
6106,elevator scheduling,elevator scheduling,1,1
6107,resource - constrained scheduling,resource - constrained scheduling,1,1
6108,automatic localization,automatic localization,1,1
6109,bp neural network nn,BP neural network NN,1,1
6110,nn - based approach,NN - based approach,1,1
6111,linked lod,Linked LOD,1,1
6112,adaptive semantic publishing platform,Adaptive Semantic Publishing Platform,1,1
6113,case - based reasoning,Case - Based Reasoning,1,1
6114,decision tree,decision tree,1,1
6115,nave bayes,Nave Bayes,1,2
6116,temporal random indexing tri,Temporal Random Indexing TRI,1,1
6117,sensitivity analysis,Sensitivity analysis,1,1
6118,bivariate probability,Bivariate probability,1,1
6119,penman - monteith method,penman - monteith method,1,1
6120,linear regression analysis,Linear Regression Analysis,1,1
6121,bayesian networks,Bayesian networks,1,4
6122,argument grammar,Argument Grammar,1,1
6123,fuzzy particle swarm optimization clustering algorithm,fuzzy particle swarm optimization clustering algorithm,1,1
6124,adaptive neural network,adaptive neural network,1,1
6125,renegade unmanned aerial vehicle,Renegade Unmanned Aerial Vehicle,1,1
6126,robinson r,Robinson R,1,1
6127,cosine - based similarity algorithm,cosine - based similarity algorithm,1,1
6128,cosine based similarity algorithm,Cosine based similarity algorithm,1,1
6129,correlation - based similarity algorithm,correlation - based similarity algorithm,1,1
6130,structure - from - motion sfm,Structure - from - Motion SfM,1,1
6131,convolutional neural networks cnns,Convolutional Neural Networks CNNs,1,1
6132,pattern,Pattern,1,1
6133,bradley - terry model,Bradley - Terry model,1,1
6134,improved - bt model,Improved - BT model,1,1
6135,bradley - terry bt model,Bradley - Terry BT model,1,1
6136,art - networks,ART - networks,1,1
6137,organizing neural networks,organizing neural networks,1,2
6138,fuzzy art,Fuzzy ART,1,1
6139,art a - type networks,ART A - type networks,1,1
6140,art - architectures,ART - architectures,1,1
6141,euclidean art a - variation,Euclidean ART A - variation,1,1
6142,adaptive resonance theory art,Adaptive resonance theory ART,1,1
6143,art a,ART A,1,1
6144,bayesian approach,Bayesian approach,1,1
6145,pre - filtering,pre - filtering,1,1
6146,marker - trajectory - bases mtb,marker - trajectory - bases MTB,1,1
6147,joint - marker - variance optimisation,joint - marker - variance optimisation,1,1
6148,joint estimator,joint estimator,1,1
6149,metropolis - hastings m - h algorithm,Metropolis - Hastings M - H algorithm,1,1
6150,bayes estimator,Bayes estimator,1,1
6151,service matching algorithm,service matching algorithm,1,1
6152,guidelines clearinghouse agency,Guidelines Clearinghouse Agency,1,1
6153,cochrane - center,Cochrane - Center,1,1
6154,dual - tree complex,dual - tree complex,1,1
6155,gaussian kernel,Gaussian kernel,1,1
6156,gaussian activation function,Gaussian activation function,1,1
6157,cardaliaguet - euvrard type network,Cardaliaguet - Euvrard type network,1,1
6158,gaussian function,Gaussian function,1,1
6159,jackson type theorems,Jackson type theorems,1,1
6160,self organizing maps soms,Self Organizing Maps SOMs,1,1
6161,euclidean distance,Euclidean distance,1,3
6162,neural - network,neural - network,1,1
6163,convolutional,convolutional,1,1
6164,guide - dog,guide - dog,1,1
6165,c - type lectin receptors,C - type lectin receptors,1,1
6166,euclidean similarity,Euclidean similarity,1,1
6167,ward,Ward,1,1
6168,ward linkage,Ward linkage,1,1
6169,positive - definite matrix,positive - definite matrix,1,1
6170,basin - hoping,basin - hoping,1,1
6171,partial differential equation pde,partial differential equation PDE,1,1
6172,activated sludge models,Activated Sludge Models,1,1
6173,linguistic equation le,linguistic equation LE,1,1
6174,basic dynamic simulation,Basic dynamic simulation,1,1
6175,neuro - sliding control,neuro - sliding control,1,1
6176,neuro - sliding mode control method,neuro - sliding mode control method,1,1
6177,sliding mode controller,sliding mode controller,1,1
6178,neuro - sliding control method,neuro - sliding control method,1,1
6179,r - tree,R - tree,1,1
6180,epn - pnut,EPN - PNUT,1,1
6181,petri,Petri,1,1
6182,hyperlinked documentary,Hyperlinked Documentary,1,1
6183,bone mineral content bmc,bone mineral content BMC,1,1
6184,bone mineral density bmd,bone mineral density BMD,1,1
6185,neural network ,neural network ,1,1
6186,answer - set semantics,answer - set semantics,1,1
6187,se - models,SE - models,1,1
6188,ue - models,UE - models,1,1
6189,gray mapping matrix,gray mapping matrix,1,1
6190,hopfield neural network,Hopfield neural network,1,3
6191,emotion machine critic - selector architecture,Emotion Machine critic - selector architecture,1,1
6192,funk programming language,Funk programming language,1,1
6193,wafer - scale system,wafer - scale system,1,1
6194,integrate - and - fire neuron model,integrate - and - fire neuron model,1,1
6195,attribute value correlation,Attribute Value Correlation,1,1
6196,ravc ranking with,RAVC Ranking with,1,1
6197,adaptive object - models,Adaptive Object - Models,1,1
6198,aircraft integrated drive generator fault diagnostic decision,Aircraft Integrated Drive Generator fault diagnostic decision,1,1
6199,ala rotor synrm,ALA rotor SynRM,1,1
6200,artificial intelligence modeling,artificial intelligence modeling,1,1
6201,fe - ss,FE - SS,1,1
6202,finite element - state space,finite element - state space,1,1
6203,rotor flux path width,rotor flux path width,1,1
6204,particle swarm optimization pso algorithm,Particle swarm optimization PSO algorithm,1,1
6205,multi view semi - supervised learning algorithm,multi view semi - supervised learning algorithm,1,1
6206,local co - traininglct,Local Co - TrainingLCT,1,1
6207,local,local,1,1
6208,co - training style algorithms,co - training style algorithms,1,1
6209,coupled relaxation oscillators,coupled relaxation oscillators,1,1
6210,vanadium - dioxide,Vanadium - Dioxide,1,1
6211,probabilistic role,probabilistic role,1,1
6212,probabilistic concept subsumption,probabilistic concept subsumption,1,1
6213,first - order logic,first - order logic,1,2
6214,black - box optimization algorithms,black - box optimization algorithms,1,1
6215,black - box - optimization benchmarking bbob,Black - Box - Optimization Benchmarking BBOB,1,1
6216,comparing continuous,Comparing Continuous,1,1
6217,bbob - gecco,BBOB - GECCO,1,1
6218,automatic event - response control,automatic event - response control,1,1
6219,electro - mechanical  gulper,electro - mechanical  Gulper,1,1
6220,e - procurement,e - procurement,1,1
6221,e - procurement system,e - procurement system,1,1
6222,humidity compensation,humidity compensation,1,1
6223,linear regression,linear regression,1,2
6224,mlp multilayer perceptron neural network,MLP MultiLayer Perceptron neural network,1,1
6225,eye - diagram,eye - diagram,1,1
6226,inter - symbol interference tolerance,inter - symbol interference tolerance,1,1
6227,hierarchical segmentation,hierarchical segmentation,1,1
6228,source approach,source approach,1,1
6229,l - c filter,L - C filter,1,1
6230,ga tuned pi,GA tuned PI,1,1
6231,active power filter apf,Active Power Filter APF,1,1
6232,optimized fuzzy controller,Optimized fuzzy controller,1,1
6233,ga,GA,1,1
6234,total harmonic distortion thd,Total Harmonic Distortion THD,1,1
6235,genetic algorithm ga tuned proportional integral pi controller,Genetic Algorithm GA tuned Proportional Integral PI controller,1,1
6236,adaptive neuro fuzzy inference system anfis,Adaptive Neuro Fuzzy Inference System ANFIS,1,1
6237,agent technology,Agent Technology,1,1
6238,ordinal embedding,ordinal embedding,1,1
6239,local ordinal embedding algorithm,Local Ordinal Embedding algorithm,1,1
6240,soft ordinal embedding,Soft Ordinal Embedding,1,1
6241,genetic algorithm - based method,genetic algorithm - based method,1,1
6242,combinational logic circuit design,combinational logic circuit design,1,1
6243,combinational logic circuits,combinational logic circuits,1,1
6244,dynamic separation - of - duty dsod,dynamic separation - of - duty DSoD,1,1
6245,probability density function pdf,probability density function PDF,1,1
6246,b - spline expansion,B - spline expansion,1,1
6247,pdf,PDF,1,1
6248,pi tracking control algorithm,PI tracking control algorithm,1,1
6249,analytic hierarchy,analytic hierarchy,1,1
6250,new neural network chip,New neural network chip,1,1
6251,high - speed on - chip learning,High - speed on - chip learning,1,1
6252,digital neural network,digital neural network,1,1
6253,aris archaeological information system,ARIS ARchaeological Information System,1,1
6254,query reformulation techniques,Query reformulation techniques,1,1
6255,genetic relevance optimisation process,genetic relevance optimisation process,1,1
6256,genetic - neural network algorithm,genetic - neural Network Algorithm,1,1
6257,bp network algorithm,BP network algorithm,1,1
6258,maximum entropy based translation model,Maximum Entropy based translation model,1,1
6259,unsupervised domain adaptation method,unsupervised domain adaptation method,1,1
6260,unsupervised domain adaptation,unsupervised domain adaptation,1,1
6261,sparse array antenna synthesis,sparse array antenna synthesis,1,1
6262,antenna synthesis,antenna synthesis,1,1
6263,genetic algorithms optimization,genetic algorithms optimization,1,1
6264,nd - chance algorithm,nd - chance algorithm,1,1
6265,cooperative caching,cooperative caching,1,1
6266,greedy,greedy,1,1
6267,markov decision mdps,Markov Decision MDPs,1,1
6268,krylov bases,Krylov bases,1,1
6269,bellman - errorbased methods,Bellman - errorbased methods,1,1
6270,linear value function approximation,linear value function approximation,1,1
6271,thangka headdress,Thangka headdress,1,1
6272,svm,SVM,1,1
6273,kirsh segmentation method,Kirsh segmentation method,1,1
6274,bp neural network,BP neural network,1,5
6275,zernike moments,Zernike moments,1,1
6276,wormhole canvas,Wormhole canvas,1,1
6277,nprnon - photo realistic rendering,NPRNon - Photo realistic Rendering,1,1
6278,spectral analysis,spectral analysis,1,1
6279,active appearance model aam,Active Appearance Model AAM,1,1
